Timestamp,ArrayId,SensorId,SensorType,Value,Unit,Quality
2025-12-01T09:00:00,CESTAS-PV-03,SN-CESTAS-03-IRR,Irradiance,807.2,Wm2,Good
2025-12-01T09:00:00,CESTAS-PV-03,SN-CESTAS-03-TMP,ModuleTemp,66.8,degC,Good
2025-12-01T09:00:00,CESTAS-PV-03,SN-CESTAS-03-INV,InverterLoad,68.2,pct,Good
2025-12-01T12:00:00,CESTAS-PV-03,SN-CESTAS-03-PWR,AcPower,11882.3,kW,Good
2025-12-01T12:00:00,CESTAS-PV-03,SN-CESTAS-03-IRR,Irradiance,401.5,Wm2,Good
2025-12-01T12:00:00,CESTAS-PV-03,SN-CESTAS-03-TMP,ModuleTemp,41.4,degC,Good
2025-12-01T12:00:00,CESTAS-PV-03,SN-CESTAS-03-INV,InverterLoad,37.7,pct,Good
2025-12-01T15:00:00,CESTAS-PV-03,SN-CESTAS-03-PWR,AcPower,19523.2,kW,Good
2025-12-01T15:00:00,CESTAS-PV-03,SN-CESTAS-03-IRR,Irradiance,587.7,Wm2,Good
2025-12-01T15:00:00,CESTAS-PV-03,SN-CESTAS-03-TMP,ModuleTemp,46.8,degC,Good
2025-12-01T15:00:00,CESTAS-PV-03,SN-CESTAS-03-INV,InverterLoad,64.4,pct,Good
2025-12-01T09:00:00,CESTAS-PV-04,SN-CESTAS-04-PWR,AcPower,10977,kW,Good
2025-12-01T09:00:00,CESTAS-PV-04,SN-CESTAS-04-IRR,Irradiance,333,Wm2,Good
2025-12-01T09:00:00,CESTAS-PV-04,SN-CESTAS-04-TMP,ModuleTemp,48.5,degC,Good
2025-12-01T09:00:00,CESTAS-PV-04,SN-CESTAS-04-INV,InverterLoad,27,pct,Good
2025-12-01T12:00:00,CESTAS-PV-04,SN-CESTAS-04-PWR,AcPower,27652.8,kW,Good
2025-12-01T12:00:00,CESTAS-PV-04,SN-CESTAS-04-IRR,Irradiance,828.8,Wm2,Good
2025-12-01T12:00:00,CESTAS-PV-04,SN-CESTAS-04-TMP,ModuleTemp,71,degC,Good
2025-12-01T12:00:00,CESTAS-PV-04,SN-CESTAS-04-INV,InverterLoad,91.2,pct,Good
2025-12-01T15:00:00,CESTAS-PV-04,SN-CESTAS-04-PWR,AcPower,12986,kW,Good
2025-12-01T15:00:00,CESTAS-PV-04,SN-CESTAS-04-IRR,Irradiance,371.3,Wm2,Good
2025-12-01T15:00:00,CESTAS-PV-04,SN-CESTAS-04-TMP,ModuleTemp,39.8,degC,Good
2025-12-01T15:00:00,CESTAS-PV-04,SN-CESTAS-04-INV,InverterLoad,50.9,pct,Good
2025-12-01T09:00:00,CESTAS-PV-05,SN-CESTAS-05-PWR,AcPower,14356.5,kW,Good
2025-12-01T09:00:00,CESTAS-PV-05,SN-CESTAS-05-IRR,Irradiance,426.8,Wm2,Good
2025-12-01T09:00:00,CESTAS-PV-05,SN-CESTAS-05-TMP,ModuleTemp,43,degC,Good
2025-12-01T09:00:00,CESTAS-PV-05,SN-CESTAS-05-INV,InverterLoad,46.7,pct,Good
2025-12-01T12:00:00,CESTAS-PV-05,SN-CESTAS-05-PWR,AcPower,8423.4,kW,Good
2025-12-01T12:00:00,CESTAS-PV-05,SN-CESTAS-05-IRR,Irradiance,263.5,Wm2,Good
2025-12-01T12:00:00,CESTAS-PV-05,SN-CESTAS-05-TMP,ModuleTemp,35.4,degC,Good
2025-12-01T12:00:00,CESTAS-PV-05,SN-CESTAS-05-INV,InverterLoad,35.3,pct,Good
2025-12-01T15:00:00,CESTAS-PV-05,SN-CESTAS-05-PWR,AcPower,8814.4,kW,Good
2025-12-01T15:00:00,CESTAS-PV-05,SN-CESTAS-05-IRR,Irradiance,274.7,Wm2,Good
2025-12-01T15:00:00,CESTAS-PV-05,SN-CESTAS-05-TMP,ModuleTemp,35.4,degC,Good
2025-12-01T15:00:00,CESTAS-PV-05,SN-CESTAS-05-INV,InverterLoad,40.9,pct,Good
2025-12-01T09:00:00,CESTAS-PV-06,SN-CESTAS-06-PWR,AcPower,14117.3,kW,Good
2025-12-01T09:00:00,CESTAS-PV-06,SN-CESTAS-06-IRR,Irradiance,426.1,Wm2,Good
2025-12-01T09:00:00,CESTAS-PV-06,SN-CESTAS-06-TMP,ModuleTemp,53.6,degC,Good
2025-12-01T09:00:00,CESTAS-PV-06,SN-CESTAS-06-INV,InverterLoad,41.8,pct,Good
2025-12-01T12:00:00,CESTAS-PV-06,SN-CESTAS-06-PWR,AcPower,10978.6,kW,Good
2025-12-01T12:00:00,CESTAS-PV-06,SN-CESTAS-06-IRR,Irradiance,326.7,Wm2,Good
2025-12-01T12:00:00,CESTAS-PV-06,SN-CESTAS-06-TMP,ModuleTemp,36.6,degC,Good
2025-12-01T12:00:00,CESTAS-PV-06,SN-CESTAS-06-INV,InverterLoad,40.1,pct,Good
2025-12-01T15:00:00,CESTAS-PV-06,SN-CESTAS-06-PWR,AcPower,17776.4,kW,Good
2025-12-01T15:00:00,CESTAS-PV-06,SN-CESTAS-06-IRR,Irradiance,563.8,Wm2,Good
2025-12-01T15:00:00,CESTAS-PV-06,SN-CESTAS-06-TMP,ModuleTemp,54.5,degC,Good
2025-12-01T15:00:00,CESTAS-PV-06,SN-CESTAS-06-INV,InverterLoad,68,pct,Good
2025-12-01T09:00:00,CESTAS-PV-07,SN-CESTAS-07-PWR,AcPower,21789.5,kW,Good
2025-12-01T09:00:00,CESTAS-PV-07,SN-CESTAS-07-IRR,Irradiance,639.9,Wm2,Good
2025-12-01T09:00:00,CESTAS-PV-07,SN-CESTAS-07-TMP,ModuleTemp,57.7,degC,Good
2025-12-01T09:00:00,CESTAS-PV-07,SN-CESTAS-07-INV,InverterLoad,55.4,pct,Good
2025-12-01T12:00:00,CESTAS-PV-07,SN-CESTAS-07-PWR,AcPower,14519.5,kW,Good
2025-12-01T12:00:00,CESTAS-PV-07,SN-CESTAS-07-IRR,Irradiance,432.3,Wm2,Good
2025-12-01T12:00:00,CESTAS-PV-07,SN-CESTAS-07-TMP,ModuleTemp,42.1,degC,Good
2025-12-01T12:00:00,CESTAS-PV-07,SN-CESTAS-07-INV,InverterLoad,36,pct,Good
2025-12-01T15:00:00,CESTAS-PV-07,SN-CESTAS-07-PWR,AcPower,13595.3,kW,Good
2025-12-01T15:00:00,CESTAS-PV-07,SN-CESTAS-07-IRR,Irradiance,450.8,Wm2,Good
2025-12-01T15:00:00,CESTAS-PV-07,SN-CESTAS-07-TMP,ModuleTemp,43.9,degC,Good
2025-12-01T15:00:00,CESTAS-PV-07,SN-CESTAS-07-INV,InverterLoad,41.2,pct,Good
2025-12-01T09:00:00,CESTAS-PV-08,SN-CESTAS-08-PWR,AcPower,13594.1,kW,Good
2025-12-01T09:00:00,CESTAS-PV-08,SN-CESTAS-08-IRR,Irradiance,446.3,Wm2,Good
2025-12-01T09:00:00,CESTAS-PV-08,SN-CESTAS-08-TMP,ModuleTemp,40.5,degC,Good
2025-12-01T09:00:00,CESTAS-PV-08,SN-CESTAS-08-INV,InverterLoad,42.1,pct,Good
2025-12-01T12:00:00,CESTAS-PV-08,SN-CESTAS-08-PWR,AcPower,21263.3,kW,Good
2025-12-01T12:00:00,CESTAS-PV-08,SN-CESTAS-08-IRR,Irradiance,626.2,Wm2,Good
2025-12-01T12:00:00,CESTAS-PV-08,SN-CESTAS-08-TMP,ModuleTemp,51.9,degC,Good
2025-12-01T12:00:00,CESTAS-PV-08,SN-CESTAS-08-INV,InverterLoad,61.3,pct,Good
2025-12-01T15:00:00,CESTAS-PV-08,SN-CESTAS-08-PWR,AcPower,13056.2,kW,Good
2025-12-01T15:00:00,CESTAS-PV-08,SN-CESTAS-08-IRR,Irradiance,378.6,Wm2,Good
2025-12-01T15:00:00,CESTAS-PV-08,SN-CESTAS-08-TMP,ModuleTemp,47.9,degC,Good
2025-12-01T15:00:00,CESTAS-PV-08,SN-CESTAS-08-INV,InverterLoad,54.2,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-01,SN-MARVILLE-01-PWR,AcPower,13878.5,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-01,SN-MARVILLE-01-IRR,Irradiance,701.2,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-01,SN-MARVILLE-01-TMP,ModuleTemp,67.1,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-01,SN-MARVILLE-01-INV,InverterLoad,73.2,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-01,SN-MARVILLE-01-PWR,AcPower,17955.8,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-01,SN-MARVILLE-01-IRR,Irradiance,882.2,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-01,SN-MARVILLE-01-TMP,ModuleTemp,64.5,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-01,SN-MARVILLE-01-INV,InverterLoad,95.1,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-01,SN-MARVILLE-01-PWR,AcPower,8139.1,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-01,SN-MARVILLE-01-IRR,Irradiance,420.7,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-01,SN-MARVILLE-01-TMP,ModuleTemp,40.5,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-01,SN-MARVILLE-01-INV,InverterLoad,35.1,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-02,SN-MARVILLE-02-PWR,AcPower,6452.4,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-02,SN-MARVILLE-02-IRR,Irradiance,375,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-02,SN-MARVILLE-02-TMP,ModuleTemp,40,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-02,SN-MARVILLE-02-INV,InverterLoad,48.7,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-02,SN-MARVILLE-02-PWR,AcPower,10296,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-02,SN-MARVILLE-02-IRR,Irradiance,586.1,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-02,SN-MARVILLE-02-TMP,ModuleTemp,49.7,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-02,SN-MARVILLE-02-INV,InverterLoad,63,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-02,SN-MARVILLE-02-PWR,AcPower,13758.7,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-02,SN-MARVILLE-02-IRR,Irradiance,682,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-02,SN-MARVILLE-02-TMP,ModuleTemp,66.4,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-02,SN-MARVILLE-02-INV,InverterLoad,77.7,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-03,SN-MARVILLE-03-PWR,AcPower,17214.5,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-03,SN-MARVILLE-03-IRR,Irradiance,870.4,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-03,SN-MARVILLE-03-TMP,ModuleTemp,66.9,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-03,SN-MARVILLE-03-INV,InverterLoad,78.5,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-03,SN-MARVILLE-03-PWR,AcPower,13944.1,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-03,SN-MARVILLE-03-IRR,Irradiance,793.2,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-03,SN-MARVILLE-03-TMP,ModuleTemp,54.6,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-03,SN-MARVILLE-03-INV,InverterLoad,80.3,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-03,SN-MARVILLE-03-PWR,AcPower,12947.7,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-03,SN-MARVILLE-03-IRR,Irradiance,703,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-03,SN-MARVILLE-03-TMP,ModuleTemp,53.3,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-03,SN-MARVILLE-03-INV,InverterLoad,55.5,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-04,SN-MARVILLE-04-PWR,AcPower,6406.5,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-04,SN-MARVILLE-04-IRR,Irradiance,376.7,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-04,SN-MARVILLE-04-TMP,ModuleTemp,38,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-04,SN-MARVILLE-04-INV,InverterLoad,47.2,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-04,SN-MARVILLE-04-PWR,AcPower,15115.7,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-04,SN-MARVILLE-04-IRR,Irradiance,812.7,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-04,SN-MARVILLE-04-TMP,ModuleTemp,57.2,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-04,SN-MARVILLE-04-INV,InverterLoad,90.6,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-04,SN-MARVILLE-04-PWR,AcPower,10080.5,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-04,SN-MARVILLE-04-IRR,Irradiance,497.3,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-04,SN-MARVILLE-04-TMP,ModuleTemp,59.7,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-04,SN-MARVILLE-04-INV,InverterLoad,47.8,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-05,SN-MARVILLE-05-PWR,AcPower,16643.3,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-05,SN-MARVILLE-05-IRR,Irradiance,925.6,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-05,SN-MARVILLE-05-TMP,ModuleTemp,79,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-05,SN-MARVILLE-05-INV,InverterLoad,92.8,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-05,SN-MARVILLE-05-PWR,AcPower,6224,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-05,SN-MARVILLE-05-IRR,Irradiance,341.1,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-05,SN-MARVILLE-05-TMP,ModuleTemp,50.1,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-05,SN-MARVILLE-05-INV,InverterLoad,46.6,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-05,SN-MARVILLE-05-PWR,AcPower,11909.8,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-05,SN-MARVILLE-05-IRR,Irradiance,666.8,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-05,SN-MARVILLE-05-TMP,ModuleTemp,61.2,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-05,SN-MARVILLE-05-INV,InverterLoad,77.7,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-06,SN-MARVILLE-06-PWR,AcPower,14141.4,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-06,SN-MARVILLE-06-IRR,Irradiance,710.3,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-06,SN-MARVILLE-06-TMP,ModuleTemp,64.2,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-06,SN-MARVILLE-06-INV,InverterLoad,69,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-06,SN-MARVILLE-06-PWR,AcPower,7879.3,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-06,SN-MARVILLE-06-IRR,Irradiance,423.7,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-06,SN-MARVILLE-06-TMP,ModuleTemp,38.1,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-06,SN-MARVILLE-06-INV,InverterLoad,53.8,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-06,SN-MARVILLE-06-PWR,AcPower,14412.3,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-06,SN-MARVILLE-06-IRR,Irradiance,730.8,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-06,SN-MARVILLE-06-TMP,ModuleTemp,61.8,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-06,SN-MARVILLE-06-INV,InverterLoad,70.2,pct,Good
2025-12-01T09:00:00,MARVILLE-PV-07,SN-MARVILLE-07-PWR,AcPower,11679.6,kW,Good
2025-12-01T09:00:00,MARVILLE-PV-07,SN-MARVILLE-07-IRR,Irradiance,632.5,Wm2,Good
2025-12-01T09:00:00,MARVILLE-PV-07,SN-MARVILLE-07-TMP,ModuleTemp,56.4,degC,Good
2025-12-01T09:00:00,MARVILLE-PV-07,SN-MARVILLE-07-INV,InverterLoad,75.7,pct,Good
2025-12-01T12:00:00,MARVILLE-PV-07,SN-MARVILLE-07-PWR,AcPower,15378.7,kW,Good
2025-12-01T12:00:00,MARVILLE-PV-07,SN-MARVILLE-07-IRR,Irradiance,798.8,Wm2,Good
2025-12-01T12:00:00,MARVILLE-PV-07,SN-MARVILLE-07-TMP,ModuleTemp,58.1,degC,Good
2025-12-01T12:00:00,MARVILLE-PV-07,SN-MARVILLE-07-INV,InverterLoad,66.9,pct,Good
2025-12-01T15:00:00,MARVILLE-PV-07,SN-MARVILLE-07-PWR,AcPower,10598.7,kW,Good
2025-12-01T15:00:00,MARVILLE-PV-07,SN-MARVILLE-07-IRR,Irradiance,566.1,Wm2,Good
2025-12-01T15:00:00,MARVILLE-PV-07,SN-MARVILLE-07-TMP,ModuleTemp,43.6,degC,Good
2025-12-01T15:00:00,MARVILLE-PV-07,SN-MARVILLE-07-INV,InverterLoad,59.6,pct,Good
2025-12-01T09:00:00,TOUL-PV-01,SN-TOUL-01-PWR,AcPower,4199.2,kW,Good
2025-12-01T09:00:00,TOUL-PV-01,SN-TOUL-01-IRR,Irradiance,254.1,Wm2,Good
2025-12-01T09:00:00,TOUL-PV-01,SN-TOUL-01-TMP,ModuleTemp,47.9,degC,Good
2025-12-01T09:00:00,TOUL-PV-01,SN-TOUL-01-INV,InverterLoad,49,pct,Good
2025-12-01T12:00:00,TOUL-PV-01,SN-TOUL-01-PWR,AcPower,12671,kW,Good
2025-12-01T12:00:00,TOUL-PV-01,SN-TOUL-01-IRR,Irradiance,807.6,Wm2,Good
2025-12-01T12:00:00,TOUL-PV-01,SN-TOUL-01-TMP,ModuleTemp,64.3,degC,Good
2025-12-01T12:00:00,TOUL-PV-01,SN-TOUL-01-INV,InverterLoad,90.5,pct,Good
2025-12-01T15:00:00,TOUL-PV-01,SN-TOUL-01-PWR,AcPower,13472.6,kW,Good
2025-12-01T15:00:00,TOUL-PV-01,SN-TOUL-01-IRR,Irradiance,866.1,Wm2,Good
2025-12-01T15:00:00,TOUL-PV-01,SN-TOUL-01-TMP,ModuleTemp,74.9,degC,Good
2025-12-01T15:00:00,TOUL-PV-01,SN-TOUL-01-INV,InverterLoad,82.5,pct,Good
2025-12-01T09:00:00,TOUL-PV-02,SN-TOUL-02-PWR,AcPower,14480,kW,Good
2025-12-01T09:00:00,TOUL-PV-02,SN-TOUL-02-IRR,Irradiance,878.8,Wm2,Good
2025-12-01T09:00:00,TOUL-PV-02,SN-TOUL-02-TMP,ModuleTemp,75.7,degC,Good
2025-12-01T09:00:00,TOUL-PV-02,SN-TOUL-02-INV,InverterLoad,88.2,pct,Good
2025-12-01T12:00:00,TOUL-PV-02,SN-TOUL-02-PWR,AcPower,7560.5,kW,Good
2025-12-01T12:00:00,TOUL-PV-02,SN-TOUL-02-IRR,Irradiance,479.4,Wm2,Good
2025-12-01T12:00:00,TOUL-PV-02,SN-TOUL-02-TMP,ModuleTemp,51.4,degC,Good
2025-12-01T12:00:00,TOUL-PV-02,SN-TOUL-02-INV,InverterLoad,53.1,pct,Good
2025-12-01T15:00:00,TOUL-PV-02,SN-TOUL-02-PWR,AcPower,13921.6,kW,Good
2025-12-01T15:00:00,TOUL-PV-02,SN-TOUL-02-IRR,Irradiance,931,Wm2,Good
2025-12-01T15:00:00,TOUL-PV-02,SN-TOUL-02-TMP,ModuleTemp,77.8,degC,Good
2025-12-01T15:00:00,TOUL-PV-02,SN-TOUL-02-INV,InverterLoad,99.6,pct,Good
2025-12-01T09:00:00,TOUL-PV-03,SN-TOUL-03-PWR,AcPower,15513,kW,Good
2025-12-01T09:00:00,TOUL-PV-03,SN-TOUL-03-IRR,Irradiance,876.3,Wm2,Good
2025-12-01T09:00:00,TOUL-PV-03,SN-TOUL-03-TMP,ModuleTemp,67.2,degC,Good
2025-12-01T09:00:00,TOUL-PV-03,SN-TOUL-03-INV,InverterLoad,74.7,pct,Good
2025-12-01T12:00:00,TOUL-PV-03,SN-TOUL-03-PWR,AcPower,8909.4,kW,Good
2025-12-01T12:00:00,TOUL-PV-03,SN-TOUL-03-IRR,Irradiance,516.2,Wm2,Good
2025-12-01T12:00:00,TOUL-PV-03,SN-TOUL-03-TMP,ModuleTemp,45,degC,Good
2025-12-01T12:00:00,TOUL-PV-03,SN-TOUL-03-INV,InverterLoad,63.1,pct,Good
2025-12-01T15:00:00,TOUL-PV-03,SN-TOUL-03-PWR,AcPower,11063.3,kW,Good
2025-12-01T15:00:00,TOUL-PV-03,SN-TOUL-03-IRR,Irradiance,707.8,Wm2,Good
2025-12-01T15:00:00,TOUL-PV-03,SN-TOUL-03-TMP,ModuleTemp,65.9,degC,Good
2025-12-01T15:00:00,TOUL-PV-03,SN-TOUL-03-INV,InverterLoad,63.9,pct,Good
2025-12-01T09:00:00,TOUL-PV-04,SN-TOUL-04-PWR,AcPower,12874.5,kW,Good
2025-12-01T09:00:00,TOUL-PV-04,SN-TOUL-04-IRR,Irradiance,812.9,Wm2,Good
2025-12-01T09:00:00,TOUL-PV-04,SN-TOUL-04-TMP,ModuleTemp,56.3,degC,Good
2025-12-01T09:00:00,TOUL-PV-04,SN-TOUL-04-INV,InverterLoad,79.8,pct,Good
2025-12-01T12:00:00,TOUL-PV-04,SN-TOUL-04-PWR,AcPower,14536.1,kW,Good
2025-12-01T12:00:00,TOUL-PV-04,SN-TOUL-04-IRR,Irradiance,840.7,Wm2,Good
2025-12-01T12:00:00,TOUL-PV-04,SN-TOUL-04-TMP,ModuleTemp,68.2,degC,Good
2025-12-01T12:00:00,TOUL-PV-04,SN-TOUL-04-INV,InverterLoad,74.6,pct,Good
2025-12-01T15:00:00,TOUL-PV-04,SN-TOUL-04-PWR,AcPower,6173.3,kW,Good
2025-12-01T15:00:00,TOUL-PV-04,SN-TOUL-04-IRR,Irradiance,398.3,Wm2,Good
2025-12-01T15:00:00,TOUL-PV-04,SN-TOUL-04-TMP,ModuleTemp,44.6,degC,Good
2025-12-01T15:00:00,TOUL-PV-04,SN-TOUL-04-INV,InverterLoad,32.8,pct,Good
2025-12-01T09:00:00,TOUL-PV-05,SN-TOUL-05-PWR,AcPower,8381.2,kW,Good
2025-12-01T09:00:00,TOUL-PV-05,SN-TOUL-05-IRR,Irradiance,554,Wm2,Good
2025-12-01T09:00:00,TOUL-PV-05,SN-TOUL-05-TMP,ModuleTemp,44.9,degC,Good
2025-12-01T09:00:00,TOUL-PV-05,SN-TOUL-05-INV,InverterLoad,44,pct,Good
2025-12-01T12:00:00,TOUL-PV-05,SN-TOUL-05-PWR,AcPower,5395.1,kW,Good
2025-12-01T12:00:00,TOUL-PV-05,SN-TOUL-05-IRR,Irradiance,345.7,Wm2,Good
2025-12-01T12:00:00,TOUL-PV-05,SN-TOUL-05-TMP,ModuleTemp,37.2,degC,Good
2025-12-01T12:00:00,TOUL-PV-05,SN-TOUL-05-INV,InverterLoad,44.4,pct,Good
2025-12-01T15:00:00,TOUL-PV-05,SN-TOUL-05-PWR,AcPower,9481.1,kW,Good
2025-12-01T15:00:00,TOUL-PV-05,SN-TOUL-05-IRR,Irradiance,632.7,Wm2,Good
2025-12-01T15:00:00,TOUL-PV-05,SN-TOUL-05-TMP,ModuleTemp,48.4,degC,Good
2025-12-01T15:00:00,TOUL-PV-05,SN-TOUL-05-INV,InverterLoad,77.8,pct,Good
2025-12-01T09:00:00,TOUL-PV-06,SN-TOUL-06-PWR,AcPower,5678.5,kW,Good
2025-12-01T09:00:00,TOUL-PV-06,SN-TOUL-06-IRR,Irradiance,317.9,Wm2,Good
2025-12-01T09:00:00,TOUL-PV-06,SN-TOUL-06-TMP,ModuleTemp,42.7,degC,Good
2025-12-01T09:00:00,TOUL-PV-06,SN-TOUL-06-INV,InverterLoad,38.5,pct,Good
2025-12-01T12:00:00,TOUL-PV-06,SN-TOUL-06-PWR,AcPower,6685.8,kW,Good
2025-12-01T12:00:00,TOUL-PV-06,SN-TOUL-06-IRR,Irradiance,392.5,Wm2,Good
2025-12-01T12:00:00,TOUL-PV-06,SN-TOUL-06-TMP,ModuleTemp,46.2,degC,Good
2025-12-01T12:00:00,TOUL-PV-06,SN-TOUL-06-INV,InverterLoad,48.2,pct,Good
2025-12-01T15:00:00,TOUL-PV-06,SN-TOUL-06-PWR,AcPower,4544.9,kW,Good
